;a_EP;a_Err_EP;T_L_EP;T_L_Err_EP;T_M_EP;T_M_Err_EP;m_EP;m_Err_EP;a_PA;a_Err_PA;T_L_PA;T_L_Err_PA;T_M_PA;T_M_Err_PA;m_PA;m_Err_PA;a_Sur;a_Err_Sur;T_L_Sur;T_L_Err_Sur;T_M_Sur;T_M_Err_Sur;m_Sur;m_Err_Sur;ChiSquare
Iteration_73;0.00030083359306435037;;0.9077990332916521;;33.75669102319807;;4.950631130604041;;0.0001;;4.211493082986584;;30.0;;4.663477339941279;;3.2313766855443445e-05;;-1.2680504539106918;;28.0;;3.5;;123491007.47059977
Iteration_399;0.00030104730251613864;;1.486784732840412;;35.0;;2.500307526501053;;0.00010003209818788749;;5.027824138511404;;31.81148769983395;;5.0;;3.0003854910305397e-05;;-0.9926339377421085;;28.0;;2.7717594439807653;;124096710.11692677
Iteration_447;0.0001401095845054548;;0.6799101988687493;;33.06719794136054;;3.0067067905913616;;0.0001770295842734205;;5.039800836629731;;33.78042546259597;;4.53123895274879;;3.577038905065328e-05;;-0.8122488178897527;;31.0;;3.5;;127196243.01905036
Iteration_217;0.0003999913464717145;;1.1222395369780747;;35.0;;2.501307928616331;;0.0001001857959482115;;6.0;;31.26836400901378;;3.0;;3.2157794448818746e-05;;-1.546559130917477;;31.0;;3.2506595532461136;;129071391.4166336
Iteration_122;0.000399999132439394;;0.6667945065931383;;35.0;;4.247174507310003;;0.00014192772697345802;;3.7156788498313524;;30.0;;3.429260428178326;;4.121341261216731e-05;;-0.6066427491740756;;28.0;;1.5001760226420402;;129389035.03109893
Iteration_669;0.00025633371631452205;;1.0700176612146508;;28.0;;3.685646455911267;;0.00010003121688812484;;2.0033601751256622;;30.0;;4.726482477101511;;3.322341374650073e-05;;-0.8622691426513187;;28.0;;3.0693182147495284;;129486556.88485686
Iteration_330;0.0003961298756609515;;1.3372863776187625;;28.0;;3.238514530101904;;0.00010012463845665397;;5.7314381524821;;30.0;;4.811529211226562;;3.203221236139462e-05;;-0.8698253889887422;;31.0;;3.5;;137680270.72710326
Iteration_320;0.0002966577697766884;;1.3337431978943568;;35.0;;2.500525480605012;;0.00010000196814590575;;6.0;;33.92840811903136;;4.509913330313242;;3.0004750056681877e-05;;-0.9050944135147185;;31.0;;3.5;;141417294.21722868
Iteration_236;0.00039991927884383885;;0.6331063787226339;;28.0;;2.5000604224638234;;0.00010011917020669171;;6.0;;30.0;;4.803387614157625;;3.0003298533912675e-05;;-1.5161238776781145;;31.0;;3.5;;142756942.77559704
Iteration_761;0.0002805080146714688;;1.2757878703193744;;29.996569652490255;;4.032583152607881;;0.00010005895860636475;;3.0385372938348016;;30.0;;4.471521181421864;;3.001590680224894e-05;;-1.6010270508043138;;28.34350547759889;;2.9561411361654315;;146339310.72479436
Iteration_664;0.00023786973734147947;;1.205201889111839;;28.0;;2.5;;0.00010681641577273311;;3.6827591177188674;;30.0;;5.0;;3.0000000000000004e-05;;-0.5;;31.0;;3.5;;146384969.696303
Iteration_255;0.00028504964647944355;;1.0026912132703232;;29.268318594087003;;2.500007283140608;;0.00013965734888799055;;5.578502180252996;;35.0;;5.0;;3.886690541744995e-05;;-0.9852405345156328;;31.0;;2.3716719791569814;;146501925.35148174
Iteration_224;0.0002400963986617137;;1.2957342425292406;;28.0;;5.0;;0.00011015015067235528;;6.0;;30.0;;3.0;;3.0264185660634616e-05;;-0.6145168068301379;;28.0;;3.5;;149037802.7103732
Iteration_517;0.00035831069604108846;;1.3770663763374695;;35.0;;3.3604608869617767;;0.00010000000000000201;;4.600404375962608;;35.0;;5.0;;3.0000000000000357e-05;;-1.5637016832736998;;31.0;;3.10466536298562;;150276538.97324064
Iteration_559;0.00016987993985958383;;1.166919183836891;;35.0;;2.5;;0.0001;;5.458814621422128;;30.0;;3.8327499977611312;;3.0000000000000004e-05;;-0.5328072052382478;;28.0;;3.5;;150387752.45293927
Iteration_662;0.00019078851126040015;;0.7552374602493388;;28.0;;2.5002996355241325;;0.00022668294200002526;;6.0;;30.0;;4.406121515584325;;3.0062016610230746e-05;;-0.5715123923464329;;28.0;;1.5029315097690255;;151733734.03200838
Iteration_754;0.00025212238046142037;;1.557099421311472;;33.25523607989988;;2.500063774210533;;0.00010002161432415643;;4.785404724335994;;30.0;;3.8357593167582795;;3.223880615471252e-05;;-1.2780875081203398;;28.0;;2.5904003035407754;;155943853.28986183
Iteration_138;0.00034643556465002284;;0.5;;28.0;;2.5706278313451323;;0.0001;;6.0;;30.0;;3.622999048031992;;3.533979152387069e-05;;-1.315194340392991;;31.0;;3.394592385913427;;156832868.8669961
Iteration_436;0.000345797202646654;;0.6152553720304974;;28.0;;2.9843538346273566;;0.0001000634210762886;;6.0;;30.0;;3.707385439068528;;3.0005147014685502e-05;;-0.500003984200756;;31.0;;2.7206979942495506;;159614610.09272322
Iteration_52;0.0003996238659109691;;0.928451774048064;;28.210429951353092;;5.0;;0.00013911818149403544;;4.965814306723992;;30.0;;5.0;;3.6694924410414784e-05;;-1.8872014766269247;;31.0;;2.499543007072605;;159890575.16486168
Iteration_637;0.0002892996915396848;;0.9476163224425058;;28.0;;2.5;;0.00011289184428484359;;6.0;;30.0;;4.563468300410747;;3.9050415573010615e-05;;-1.0103158121485878;;28.0;;3.5;;161349281.2596184
Iteration_260;0.00038815371336763555;;1.1338034516508324;;28.0;;2.5;;0.00010111021298316728;;6.0;;30.0;;4.552739172213646;;3.0000000000000004e-05;;-1.4883649751858394;;31.0;;3.375018214376326;;168006374.9411832
Iteration_751;0.00012386155273048355;;0.5003263313567248;;33.75465691098159;;2.501067020204373;;0.00014509141102298209;;6.0;;35.0;;3.0;;3.913507531485168e-05;;-0.5014308172493127;;31.0;;3.5;;168384132.53053883
Iteration_649;0.00021909622637745907;;0.9623445860893836;;35.0;;2.508576599517272;;0.00012911799835525778;;5.620949219472819;;32.06088600536302;;3.0;;3.00058969565468e-05;;-0.7135154995834689;;29.38465959654292;;1.5003061590587579;;168499056.77839476
Iteration_337;0.0003994266566975223;;1.0422231689297208;;30.269211620881762;;2.5929619811467832;;0.00010002419238705037;;5.219720851969094;;30.0;;4.692991276910961;;3.0004852603417872e-05;;-0.5944799969329848;;28.0;;3.3925157843915796;;170187032.07322356
Iteration_739;0.0004;;1.1377330314473304;;34.96183307145626;;4.294440612164697;;0.0001;;6.0;;30.0;;3.4030621219829826;;3.0000000000000004e-05;;-1.4482534465335082;;31.0;;3.5;;171285575.57698894
Iteration_719;0.0002056270748333851;;1.4907460371790084;;35.0;;2.628835354733348;;0.00010004845818477681;;6.0;;30.0;;3.320875082671275;;3.0011999783385828e-05;;-0.5026306683928485;;30.188255475060586;;3.3760595636733255;;171314592.15753925
Iteration_309;0.00038392672786645297;;0.7758861085162134;;28.0;;3.800631748219808;;0.00010001717390549205;;6.0;;30.081045628679714;;3.0;;4.263637429601552e-05;;-0.7310041853795948;;31.0;;3.5;;171827229.55455446
Iteration_63;0.00025472510451383685;;0.5;;30.256061871697565;;2.5;;0.0001;;4.535357331787282;;31.92692819463076;;4.758461854964831;;3.0000000000000004e-05;;-0.8791909606706767;;31.0;;3.494867301287294;;172425905.2501784
Iteration_495;0.0003999357316569569;;1.5965927940294782;;35.0;;2.5292783846804094;;0.00010000412868680817;;3.422790711806141;;35.0;;5.0;;3.0004622612867956e-05;;-0.975484152892018;;30.810825265104917;;3.5;;174834640.67675215
Iteration_552;0.0003239833537600943;;0.9473537985564814;;28.0;;2.5;;0.0001;;6.0;;35.0;;4.736264052701301;;3.635878335092077e-05;;-0.9123342034202118;;29.63323340996946;;3.5;;174990232.1835286
Iteration_573;0.0003058919951750259;;0.9189253989615088;;28.0;;2.502256078024452;;0.00011684627663867121;;5.738996418225364;;30.0;;5.0;;4.139149309863133e-05;;-0.7561822865955996;;28.0;;3.5;;175449174.5496972
Iteration_557;0.0004;;1.325507648380638;;35.0;;2.5;;0.00012352140226072652;;3.192332707640642;;34.30415274891776;;3.0603705052993178;;3.0000000000000004e-05;;-1.2538427939260668;;31.0;;1.5;;176661793.20225203
Iteration_48;0.00027445588535175025;;1.199673552704688;;33.5301231821301;;3.3050968019609037;;0.00010002321569994522;;3.183425782370051;;30.0;;4.324693528438695;;3.785297274932015e-05;;-0.7724184793635223;;28.0;;3.5;;179844955.26512954
Iteration_254;0.0002677279170029886;;0.512295526822178;;28.0;;2.7543328332878234;;0.00010001471838227746;;4.413045028402376;;30.0;;5.0;;3.0067399356772798e-05;;-1.1949829501061267;;28.0;;3.5;;182460469.04759893
Iteration_585;0.00024833760497741946;;1.184902423043721;;28.0;;2.5013868680630877;;0.00010000261172039936;;2.2728755706932295;;30.0;;3.0;;4.9219582138602505e-05;;-1.042471230153625;;28.0;;3.330347474758694;;182612143.38803843
Iteration_389;0.0003021370482047964;;0.7738353337155005;;33.2599858838576;;3.2573914177854904;;0.00011981611481282368;;6.0;;30.0;;5.0;;3.0034890476184405e-05;;-1.1774796582894576;;31.0;;3.5;;184125859.29473954
Iteration_348;0.0002647271563744385;;0.8400936321203456;;28.0;;3.3603437667581506;;0.00011722347796484499;;2.0331940609641532;;30.0;;4.900441945482372;;3.668337019498164e-05;;-0.8785729722286053;;31.0;;3.5;;184783464.03658134
Iteration_676;0.0003999999998927492;;0.9847838980042825;;35.0;;2.5006541245155476;;0.00012234220889129836;;6.0;;30.0;;4.01747878579209;;3.6231456480631966e-05;;-0.5397350752632732;;28.0;;3.5;;187656840.85805553
Iteration_3;0.00023091616962430498;;1.0763482457770046;;34.71497863645375;;2.50000000000023;;0.00010000000000333349;;4.341753487505766;;30.0;;4.505078050549681;;3.0000000000009084e-05;;-0.6740639325078499;;29.353907571974098;;3.5;;188684022.85552293
Iteration_748;0.00037785678550094975;;1.2196071655463006;;31.113312840111746;;2.500000203662398;;0.00013219266729145;;4.9669554974954515;;32.82701921234476;;4.932723612197991;;4.3914267626600494e-05;;-0.6160400028123734;;28.0;;2.2183112257413375;;189974750.244893
Iteration_578;0.00032520770871994877;;0.7061046159759645;;30.380102784078346;;3.2286824488340686;;0.00010000002211374317;;3.028406190806464;;30.0;;5.0;;3.0001040718151754e-05;;-0.5000146201595221;;29.4628655214975;;2.916102487656924;;190292119.11446214
Iteration_732;0.00027904759739186567;;1.0533649970638985;;33.49342579474211;;2.5;;0.0001;;6.0;;30.0;;3.0;;3.2538037596895424e-05;;-0.6857200216396189;;31.0;;3.0723860969694816;;191266491.22630888
Iteration_221;0.000344659091516071;;1.3187043130705696;;32.279326127141104;;2.500215208589714;;0.00010013126697955525;;3.8260178221080614;;30.0;;5.0;;3.117618307161966e-05;;-1.1236127467816974;;28.0;;3.5;;192215940.7012819
Iteration_222;0.00015722446830760724;;1.0984281782116871;;35.0;;2.6935217831056386;;0.00018801512571086108;;5.032931327750655;;30.0;;4.84620804972297;;4.212239375173074e-05;;-1.4439059883342447;;31.0;;3.5;;194260210.6739398
Iteration_617;0.00039994634990552007;;1.145884902063227;;35.0;;2.502091407853594;;0.00010192706351939164;;4.689823628554118;;35.0;;4.950444148515964;;3.0000018893519914e-05;;-0.5003844737520637;;28.0;;3.5;;194537438.6657115
Iteration_324;0.00034338157863483387;;0.5959526353047633;;29.119327748235058;;3.130137909771789;;0.00014128086605856463;;6.0;;30.0;;4.208706363726693;;3.000727782316857e-05;;-0.556932227563939;;30.898651858582035;;1.8899647949524043;;195055016.90903398
Iteration_49;0.00039997420452392404;;1.594601266453643;;34.12496021744162;;3.4130506138371883;;0.0001641623077212316;;4.403048439024293;;31.787199117570324;;5.0;;5.847721239934642e-05;;-1.2359030829052013;;31.0;;3.5;;200652940.67052668
Iteration_766;0.0002273005146688406;;0.8607301257272844;;28.0;;2.5000741951792276;;0.00012649620024699385;;2.2903096436334636;;35.0;;4.413523432477794;;3.0024649429998127e-05;;-1.0735807314275183;;31.0;;2.1082056667502727;;208430903.07911685
Iteration_623;0.0002091605359106238;;0.5007914944083949;;35.0;;2.500431438253594;;0.00011537123444607805;;2.0303688326140152;;30.0;;4.938847108206488;;3.005862073782495e-05;;-0.5036393771218579;;31.0;;2.3981898430484336;;210693234.17237264
Iteration_465;0.00023403771552801077;;0.7578699899626511;;32.45783640562385;;2.500010803208017;;0.00010000066507893326;;2.352753996131165;;35.0;;3.4901579670046394;;3.000074694353458e-05;;-1.5690142883622986;;28.0;;1.5002836298072535;;215052279.4526682
Iteration_512;0.0004;;1.6467319531354163;;28.0;;2.6451048125307324;;0.00010348078630547298;;6.0;;30.846505411293805;;5.0;;3.0000000000000004e-05;;-1.141514875094189;;31.0;;3.5;;219117672.81215772
Iteration_729;0.000380042220683711;;1.3069296582298255;;28.0;;2.5000354216422687;;0.00010001477749291037;;6.0;;30.0;;5.0;;3.0000000555001345e-05;;-1.7256787416200545;;28.0;;3.5;;220130789.95476472
Iteration_102;0.000315743446907242;;1.1878325365845588;;28.0;;3.6648646224519545;;0.0001045091843134827;;4.724659475723451;;35.0;;3.0;;3.0069185167250944e-05;;-1.598178450958562;;28.0;;1.5;;222928401.16271472
Iteration_615;0.0002253609728053539;;1.089594160604611;;28.0;;2.5;;0.0001;;5.9951375128772835;;35.0;;3.260508613267393;;3.761556461321454e-05;;-1.1227381901240054;;28.0;;3.5;;224759723.29734617
Iteration_165;0.0003634643472418692;;1.2958367011957554;;35.0;;3.0927407540707343;;0.0001222232965671298;;6.0;;30.0;;4.923232305598726;;3.000000000000055e-05;;-0.6212913593909173;;31.0;;3.5;;226183668.7186676
Iteration_504;0.00022163451142462093;;0.5156299265289436;;28.0;;5.0;;0.00018554756853835218;;6.0;;30.90846382386439;;4.702740514986415;;3.0006105617812284e-05;;-1.1189454551340043;;31.0;;3.5;;226256214.4966735
Iteration_53;0.00019334609627593747;;0.5097463314571673;;28.0;;2.5000102528413306;;0.00014377328538623914;;4.6084595941453514;;30.0;;4.547695471057024;;3.0000009900977472e-05;;-1.2270657158307756;;31.0;;3.5;;227713381.66464576
Iteration_243;0.00021776622140391082;;1.1316700628321246;;34.89292310785376;;2.6027522417695166;;0.0001;;6.0;;30.0;;3.5001282578961916;;3.0000000000000004e-05;;-1.0147807695609563;;28.0;;3.2771779745894802;;231956999.27131638
Iteration_62;0.00039999960879474563;;0.6212126857250542;;35.0;;5.0;;0.00010000275488900472;;5.1094438264671265;;30.0;;3.241213569752259;;3.7864893643584956e-05;;-1.067601969076521;;28.0;;3.274872841198004;;236278939.98020774
Iteration_117;0.00027396603822175947;;0.6265693872068553;;28.0;;5.0;;0.0001508274348169559;;4.283970166325754;;30.0;;4.325382772081371;;3.412945804922454e-05;;-0.9816790810289433;;28.0;;2.199750795572241;;236798176.03322914
Iteration_486;0.00039273213855971846;;0.5870146787517161;;30.30904910520115;;2.5;;0.0001;;2.6478725881870018;;30.0;;5.0;;3.0000000000000004e-05;;-1.2838817028068235;;28.0;;2.6680083256596863;;241070635.65679845
Iteration_698;0.00039976714105220424;;0.991075940255291;;28.0;;2.7222969528045065;;0.00010000828934175292;;6.0;;35.0;;4.607530520541865;;3.0001605815724286e-05;;-0.6858942911800501;;31.0;;2.6986354472626886;;247786696.02383068
Iteration_366;0.00018683169641127035;;0.8090247129180418;;35.0;;2.502111380045598;;0.00010000068367317343;;6.0;;35.0;;3.75131708514297;;3.000004219688247e-05;;-0.9126093448659329;;31.0;;3.5;;250630225.1802283
Iteration_123;0.000392979591100564;;1.0315894730513853;;28.0;;3.212685670317998;;0.00011595159419033821;;6.0;;30.0;;4.295940034233019;;3.005786345532358e-05;;-0.9459873796060227;;28.0;;1.886773592546168;;252994604.6622874
Iteration_7;0.00039996174981673886;;0.9059379912160151;;34.75367742164688;;5.0;;0.0001000480751747122;;2.4013347838517576;;30.0;;4.727883921694517;;3.0000854324476957e-05;;-1.1760431684132833;;31.0;;3.5;;255270869.98150197
Iteration_26;0.00025640432978257766;;0.556601572207412;;28.0;;2.9862610215412606;;0.00010835689960236977;;5.106876403971677;;35.0;;4.488332143126646;;3.206371509274045e-05;;-1.2420003555766836;;28.0;;2.8614626109014822;;256266271.83016145
Iteration_487;0.0003010236267573093;;1.3436965929606202;;28.0;;2.5001911146083686;;0.00010000755893677849;;6.0;;34.301163623525596;;4.707575059168358;;3.233139481465384e-05;;-0.5011125150685842;;28.0;;3.093888751086527;;257770704.6124261
Iteration_240;0.00026312571181305773;;0.7120791268870876;;28.0;;2.5;;0.0001;;2.0;;30.097737336924823;;5.0;;3.266742446017049e-05;;-1.0094662714161462;;29.1750282729448;;3.5;;259212960.93285745
Iteration_673;0.0002900451853732227;;0.8955631218419733;;28.0;;5.0;;0.00013908001080779084;;5.40301977971763;;30.0;;4.62681878250276;;3.227287124824492e-05;;-0.921604819689799;;31.0;;3.5;;260935394.88236567
Iteration_714;0.0001974994220568049;;0.8511281145076792;;28.0;;2.5000187972510592;;0.00010005049816741031;;4.309950013641675;;32.292610187646304;;3.2982718903995956;;3.001353156918221e-05;;-0.5049385428472499;;28.0;;3.2297402537677167;;261178106.84955236
Iteration_202;0.0003939047868376144;;1.0295008178895122;;34.295163675275475;;2.928254060239616;;0.00010000000000013045;;5.92741486002503;;30.0;;3.0;;3.0000000000074923e-05;;-0.8161796424305905;;31.0;;3.5;;261984049.29016837
Iteration_183;0.0003998274958324458;;0.5893747203088314;;28.0;;4.241299308343028;;0.00010001105646566274;;6.0;;35.0;;5.0;;3.0074866472999064e-05;;-1.335734707466755;;31.0;;3.5;;265098472.5450821
Iteration_14;0.00025622835191021863;;1.0910423720308366;;31.62900645619229;;2.6476557160810628;;0.0001000054227679999;;4.381544073939129;;30.0;;3.6375575559976503;;3.000307221461965e-05;;-1.129630073606167;;31.0;;3.5;;265879115.63407385
Iteration_566;0.0003999820563489999;;0.9237160488997116;;28.0;;2.5000347029224708;;0.00010890808528052835;;4.231446072166969;;30.0;;4.399560896240374;;4.8537286305714054e-05;;-0.5006349742343597;;28.0;;3.471852960176445;;268168085.42718717
Iteration_233;0.0003059683722363183;;0.6568220532953751;;28.0;;3.51619373250369;;0.00010000104520191787;;3.155568606830035;;35.0;;4.00232106080238;;4.784186927988118e-05;;-0.5007134516901868;;28.0;;3.5;;270019262.5287541
Iteration_128;0.00039998622281594133;;0.9873060897995721;;33.841402515268;;4.174831422680709;;0.00011920880715454747;;6.0;;30.0;;3.525951949451869;;3.6113844928119696e-05;;-1.4003308890884298;;31.0;;3.48965643223681;;271206009.5591668
Iteration_218;0.00021929549606743086;;0.8534264420055953;;28.0;;2.9271083259325636;;0.0001354984057101896;;5.256425001771787;;34.200717966069035;;5.0;;3.001506304131222e-05;;-1.285301732103303;;29.949908179796683;;3.5;;271419834.61891323
Iteration_196;0.000319312422918614;;1.2044746421055779;;35.0;;5.0;;0.00011488040212899767;;5.6803817213855075;;30.0;;3.023805427305204;;3.68125496845884e-05;;-1.0635961572827108;;31.0;;3.5;;271821387.3236409
Iteration_546;0.00018687726565742852;;1.1506912398030202;;28.0;;2.584575195777851;;0.00015620545692413918;;6.0;;35.0;;3.0;;4.708775453186207e-05;;-0.8884896138265939;;28.0;;3.5;;273678271.30000657
Iteration_727;0.00023287780833070257;;1.6305298230620262;;28.0;;3.883825370020805;;0.00020959479731358198;;6.0;;30.0;;5.0;;3.552792329597763e-05;;-1.1890430927257487;;31.0;;3.5;;279565881.78028697
Iteration_556;0.0003997601898472217;;0.5048271000162687;;28.0;;5.0;;0.00010011947377895443;;5.635234133131245;;30.0;;4.788527320289685;;3.003342842451438e-05;;-0.8743819981798087;;28.0;;3.5;;280883673.5324204
Iteration_297;0.0003999416590529375;;0.8770412334597005;;28.630666875671448;;4.832434685874886;;0.00014656734126382404;;2.8699903339727966;;33.492496236341815;;5.0;;3.000802408041146e-05;;-0.8346352366506551;;29.69144730539893;;1.5003277841272475;;282100961.8233677
Iteration_31;0.00018538916978275578;;1.0679572485777493;;28.0;;2.5001075362878447;;0.00014475323531134182;;5.21767119058018;;30.0;;3.336290400864981;;3.0017196675189393e-05;;-1.1607743135953879;;31.0;;3.5;;282543889.33543706
Iteration_163;0.0003883043438711203;;2.0751440776734116;;31.244332745945496;;2.5001196636842353;;0.00010001302897938721;;6.0;;30.0;;3.0;;3.000222059900481e-05;;-0.5855062171353911;;31.0;;3.0484634968450286;;282732125.21382374
Iteration_304;0.00020520313603135704;;0.8863626796688977;;35.0;;2.5006107314401174;;0.00010074853579454735;;6.0;;35.0;;4.024123428028212;;3.0011894314652913e-05;;-0.5002220477527892;;29.471575092920755;;3.2000509493003726;;283398157.59161544
Iteration_610;0.0003001593990397865;;1.5224390046577385;;28.0;;2.501892021874679;;0.00012132914434067268;;3.6641855952998;;30.0;;3.657994458810826;;4.625065634788222e-05;;-0.7420153062150217;;31.0;;3.5;;287976180.8673601
Iteration_370;0.00032805115789976807;;0.8769311212886197;;28.0;;2.840458501890329;;0.00011468306198464844;;6.0;;32.1983802476357;;3.657614138170594;;4.18728041695765e-05;;-0.6583185607864088;;31.0;;3.5;;292505143.6524027
Iteration_238;0.0003999282945252596;;0.7440609594667074;;28.0;;3.7934025696018328;;0.00010000686202361181;;4.5662584469738325;;30.0;;4.7283976639682646;;3.515856558837843e-05;;-1.1277489168605195;;28.0;;3.5;;293918446.1391186
Iteration_148;0.000379080252772781;;0.8322673892165826;;28.0;;3.2571031579779115;;0.00010001968712584775;;5.767967053529656;;35.0;;3.8334777877004473;;3.5031274186942916e-05;;-1.26172123922814;;31.0;;2.9591878260109175;;294240979.4781615
Iteration_505;0.0002881596360904916;;1.367775471884395;;35.0;;3.7723124636824767;;0.00012062996464857524;;5.531820916265518;;30.0;;3.0;;4.376243544095336e-05;;-0.9363017542225034;;28.0;;2.860842543329856;;295779644.0119866
Iteration_467;0.00039991232349745375;;1.2577721332878251;;35.0;;3.562704847097276;;0.00010000350655089819;;6.0;;30.0;;3.02065222946961;;3.003651743009946e-05;;-0.9459369260979305;;31.0;;3.5;;296662831.45305234
Iteration_460;0.00035373322185465917;;1.6535636398280966;;29.05453424280527;;4.653910374384157;;0.00018171712080862837;;6.0;;30.0;;5.0;;4.8937456418703e-05;;-1.005300003112204;;31.0;;3.5;;296729335.2749369
Iteration_462;0.0003999966075584931;;1.738723227194352;;28.0;;4.69797279976282;;0.00012877768738608512;;6.0;;33.572848060905415;;4.033532408748581;;4.171488338975514e-05;;-0.7463532249712452;;28.0;;2.147295407984879;;300111792.92968565
Iteration_271;0.0003665724058001797;;1.5883157990825303;;28.0;;5.0;;0.00014119631066920792;;4.6838481091504125;;30.0;;3.2895011799065896;;3.372179307335298e-05;;-1.2183240457222526;;31.0;;2.075527597905781;;301393273.6357809
Iteration_385;0.0003998734099398672;;0.5107657771027243;;35.0;;3.912645257597358;;0.000100068669595319;;5.503660744452278;;30.0;;3.58249001266093;;3.0393762844481196e-05;;-0.9404413079552878;;28.0;;3.5;;308409383.55655307
Iteration_524;0.0003999980286638159;;1.0171214375027073;;29.3597056791757;;2.9314814459453675;;0.00015854920806285716;;6.0;;35.0;;5.0;;3.5679344959261394e-05;;-1.1710621138652328;;28.0;;1.5010730114703659;;317036641.0080359
Iteration_105;0.00028853477966080295;;0.7974528674695008;;28.0;;2.50012023511209;;0.00021975409381930856;;6.0;;35.0;;3.830132185436377;;3.392788580891511e-05;;-0.645045832631574;;31.0;;1.501403165950979;;319502704.4477926
Iteration_481;0.0002945903817455473;;0.5706093833968401;;35.0;;2.500115336326719;;0.0001000721190152124;;2.292982149136032;;35.0;;5.0;;3.001309471924275e-05;;-1.4058790706608129;;31.0;;2.961960745754568;;326523039.7693793
Iteration_249;0.0003531071246495445;;1.1687076936945593;;29.065464812619624;;2.7862888493720237;;0.00010000693444731954;;2.4562462618541963;;30.0;;4.116463685409728;;3.79718037655134e-05;;-0.601279883605299;;31.0;;3.5;;328410175.5417883
Iteration_576;0.00016213678219593376;;0.6652998270861102;;28.0;;2.5017463958766033;;0.0001716943639630822;;2.9228887048223826;;35.0;;5.0;;3.0070355198677e-05;;-0.5032784158004837;;31.0;;3.5;;332177484.8650966
Iteration_282;0.00037394727113089786;;1.101819183430618;;35.0;;3.3149504383824016;;0.00015057355667216698;;6.0;;30.0;;3.0;;3.5865891556814815e-05;;-1.1166969455735325;;28.0;;1.5000588139485522;;335197235.93682647
Iteration_18;0.0003282806221200923;;0.7814875645996733;;28.0;;2.50004996163681;;0.00010001477407068667;;5.92517559753796;;35.0;;5.0;;3.0023262984346424e-05;;-1.1750856397780103;;28.0;;2.9738913713032655;;338365361.18990064
Iteration_311;0.00025565031486792525;;0.897062871753779;;35.0;;4.683972530418328;;0.00013829769461675537;;6.0;;30.0;;4.515958992224405;;3.0005393647028858e-05;;-1.5853415425941044;;28.0;;3.0878022960383884;;341473402.7700301
Iteration_51;0.0003996952071492144;;1.0306033518341948;;28.0;;2.500600038042683;;0.00010516318175896142;;5.903136080471845;;30.0;;5.0;;3.158982769489898e-05;;-0.5017815821468137;;28.0;;3.5;;351657077.286756
Iteration_109;0.00036006204363128627;;1.6487147513130935;;28.0;;3.8118131364789187;;0.00010000140329809012;;2.425300865317105;;30.0;;5.0;;3.0034977703430322e-05;;-1.2324744769636347;;31.0;;3.5;;351901864.6453706
Iteration_334;0.0003999944879474625;;1.3785961520878818;;28.204679261485467;;3.3874277972922573;;0.00010001453518264541;;4.181093043815835;;30.0;;3.8413264495119046;;3.5226969234410746e-05;;-0.5839240545387954;;31.0;;3.5;;354602338.67719066
Iteration_41;0.0003912333479525452;;1.4067395038862918;;35.0;;2.6707131571664213;;0.00012645587282370432;;5.657908462535822;;30.0;;4.072393503429556;;3.2038962917364795e-05;;-0.5239993035979857;;31.0;;3.5;;358774597.8274974
Iteration_625;0.00024972384170681187;;0.8381382743441932;;28.0;;3.260739973577779;;0.00013360700751178112;;4.054727685546958;;30.0;;3.58724963659255;;3.5381113314480675e-05;;-1.45004850158106;;31.0;;3.5;;360825682.5431476
Iteration_193;0.00039161990523795876;;1.3517080724322046;;28.0;;2.5005889874939244;;0.0001210035590718588;;4.225352783063762;;30.0;;3.258785600108017;;3.0000319976315122e-05;;-1.064143518336139;;29.95267287073277;;1.6497108603091553;;369299132.2417867
Iteration_371;0.0003240503394292178;;1.3226216811364746;;32.38972234802081;;4.00388281133756;;0.00010003775625802948;;6.0;;35.0;;4.228204450921257;;3.005267228267236e-05;;-1.0050723193509645;;28.0;;3.5;;372217280.09445816
Iteration_361;0.00027630712193000304;;0.5064075796742096;;28.0;;2.9669890758420854;;0.0001;;4.66877409495138;;35.0;;4.2099999355710995;;3.0000000000000004e-05;;-0.5293935977856918;;31.0;;3.5;;373163134.8000274
Iteration_707;0.00027593835620030405;;1.0974332495707064;;28.0;;2.5;;0.0001;;2.3979934579773667;;30.0;;3.0;;3.858910365183655e-05;;-0.8041214572714779;;31.0;;3.2119395096350587;;375697841.4736297
Iteration_482;0.000302019777423612;;0.8891683559538918;;28.0;;2.7238204018037773;;0.00010000000000003798;;4.813436226718616;;35.0;;4.4051466641239;;3.0000000000067503e-05;;-1.8500949369220976;;31.0;;3.5;;378530930.51388836
Iteration_621;0.0003584314141556553;;1.1767544161919627;;28.0;;2.5001313627328425;;0.00010005319855949754;;4.330258835319055;;30.0;;5.0;;3.0000919394909526e-05;;-0.9952548896345368;;28.657376979602716;;3.426181172666255;;379832110.8009789
Iteration_583;0.00025084549259709373;;0.675545839848342;;29.18680262992938;;2.500004657043453;;0.00010610011778330877;;5.235285460885688;;30.0;;3.3463810225904327;;3.0002408846251926e-05;;-1.2266049956296827;;31.0;;3.5;;380669853.4071169
Iteration_209;0.00023690001136194997;;0.5389155796810329;;29.92918887292807;;3.0337903683951293;;0.00013658791496988602;;3.425121478864725;;30.0;;5.0;;3.0000883468053584e-05;;-1.492055159246095;;28.0;;2.2839254481426727;;381615085.3514639
