;a_EP;a_Err_EP;T_L_EP;T_L_Err_EP;T_M_EP;T_M_Err_EP;m_EP;m_Err_EP;a_PA;a_Err_PA;T_L_PA;T_L_Err_PA;T_M_PA;T_M_Err_PA;m_PA;m_Err_PA;a_Sur;a_Err_Sur;T_L_Sur;T_L_Err_Sur;T_M_Sur;T_M_Err_Sur;m_Sur;m_Err_Sur;ChiSquare
Iteration_388;0.000302602;;0.980924966;;27;;2.509464467;;1.16E-05;;3.432928018;;35;;2.857806404;;3.22E-05;;-1.124997364;;28;;2.565779369;;1346.251579
Iteration_336;0.000306944;;1.723731557;;31.34097256;;5.201928262;;2.41E-05;;4.201053166;;30;;5;;4.32E-05;;-1.416537895;;28;;3.5;;1353.673996
Iteration_59;0.000162557;;0.766842799;;35;;3.476328742;;3.75E-05;;5.615482754;;30;;2.797012049;;4.30E-05;;-0.5;;32;;3.009400966;;1355.742182
Iteration_451;0.000211583;;2.5711865;;27.30587271;;3.323525359;;7.27E-05;;5.681202053;;33.79445427;;4.970892418;;6.52E-05;;-5.975257172;;28;;3.5;;1375.910581
Iteration_459;0.000104413;;1.50080466;;27;;2.50222879;;0.000201836;;3.859156342;;30;;2.305788526;;3.01E-05;;-0.951965667;;28;;2.512690165;;1400.19679
Iteration_519;0.000145495;;1.53034332;;27;;3.446876528;;0.000164874;;6;;30;;4.999909452;;3.86E-05;;-1.413957358;;32;;3.36299082;;1408.921045
Iteration_63;0.000181533;;1.306082274;;27;;4.422529149;;7.16E-05;;3.31733964;;30;;3.089155912;;5.85E-05;;-0.5;;28;;3.5;;1419.507247
Iteration_413;0.000101602;;0.97777455;;27;;2.903139211;;0.000185478;;3.425988378;;32.70371962;;2.101460786;;3.00E-05;;-0.580625853;;28.88175388;;3.5;;1427.826148
Iteration_192;0.000239134;;1.252957046;;27;;2.500051822;;2.28E-05;;6;;35;;4.719280715;;3.00E-05;;-1.328986993;;32;;3.5;;1431.58197
Iteration_624;0.000166236;;1.30674171;;27;;4.110405937;;6.92E-05;;2.83333906;;33.4517406;;3.035778967;;4.49E-05;;-1.742883823;;28;;3.5;;1447.615978
Iteration_264;0.000446452;;4.995916906;;35;;4.54372656;;1.49E-05;;4.98749955;;35;;3.19583243;;3.84E-05;;-2.846821215;;28;;1.718405876;;1458.541832
Iteration_703;0.000145286;;1.011856146;;27;;3.007806934;;0.000100915;;6;;30;;5;;3.00E-05;;-0.857159997;;28.8846662;;2.485548311;;1494.02222
Iteration_332;0.000127681;;1.085311879;;27;;3.089134202;;9.94E-05;;3.140232554;;35;;3.553766447;;3.00E-05;;-0.751923839;;31.54796374;;3.5;;1511.068434
Iteration_677;0.000113643;;0.854199861;;27;;2.511925917;;0.000159794;;1.797479708;;30;;5;;3.02E-05;;-0.734213355;;32;;3.5;;1522.032665
Iteration_73;0.000136787;;1.051405392;;27;;2.501989934;;0.000126628;;6;;30;;4.903971036;;3.88E-05;;-1.028779196;;28;;1.577593719;;1530.865584
Iteration_252;0.000211506;;0.940692636;;30.88137638;;4.506614426;;3.38E-05;;2.797467071;;34.98627282;;3.756448503;;3.00E-05;;-0.653074539;;32;;2.113546588;;1535.559883
Iteration_302;0.000152722;;0.608172575;;27;;2.853319322;;6.11E-05;;3.436095212;;30;;3.507007149;;5.09E-05;;-1.388772051;;28;;3.5;;1567.726718
Iteration_172;0.000131868;;0.5;;27;;3.264271447;;0.000133804;;6;;35;;4.895579167;;3.04E-05;;-0.792363426;;32;;3.490756601;;1584.482861
Iteration_700;0.000108831;;1.45903747;;35;;2.5;;3.62E-05;;6;;30;;2.440422559;;3.00E-05;;-0.5;;32;;2.531516205;;1591.554573
Iteration_423;9.47E-05;;1.231342805;;31.62727267;;2.914294068;;9.92E-05;;3.546987788;;30;;2.100061401;;3.10E-05;;-0.896747307;;32;;2.591829132;;1611.854154
Iteration_643;0.000132259;;0.552877463;;27;;3.989698642;;0.000112607;;2.437891036;;30;;3.274124452;;3.00E-05;;-1.696217016;;28;;3.5;;1634.62133
Iteration_224;0.000498946;;0.754367615;;27;;2.502478966;;1.15E-05;;6;;35;;4.837436181;;3.00E-05;;-0.5;;32;;3.348936289;;1680.946379
Iteration_77;0.00029936;;1.254566502;;27;;2.871306337;;3.63E-05;;5.429473481;;30;;4.88222022;;4.22E-05;;-0.5;;28.64996665;;1.5;;1699.676403
Iteration_522;9.73E-05;;0.648952527;;27;;2.500017982;;0.00022382;;5.101725028;;33.69348039;;5;;3.00E-05;;-1.526053364;;32;;3.5;;1712.605893
Iteration_262;0.000138901;;0.5;;35;;2.900282924;;2.80E-05;;3.485861577;;32.00839308;;4.849261503;;3.00E-05;;-0.978291957;;28;;3.5;;1715.382785
Iteration_156;0.000129566;;1.564875289;;27;;3.068335799;;0.000116238;;6;;30;;3.469289092;;3.05E-05;;-1.910897517;;32;;3.5;;1729.207491
Iteration_756;0.000158611;;0.669442779;;27;;4.538827214;;0.00014616;;2.363623241;;35;;4.824005685;;3.00E-05;;-1.109272593;;28;;1.5;;1812.393642
Iteration_544;0.000286633;;1.031913458;;27;;3.978537893;;3.30E-05;;4.898459749;;30;;3.314647881;;4.87E-05;;-0.986679301;;32;;2.463932363;;1821.371072
Iteration_299;0.000164393;;1.359802987;;32.10768865;;3.259695347;;2.82E-05;;3.459490636;;35;;5;;3.22E-05;;-1.440962019;;32;;3.5;;1827.441866
Iteration_415;8.31E-05;;0.529370747;;32.29329944;;2.500840102;;9.95E-05;;6;;35;;3.103926181;;4.29E-05;;-1.855597723;;28;;3.5;;1846.035902
Iteration_278;0.000142374;;0.5;;27;;3.167841106;;0.000120659;;6;;35;;5;;3.21E-05;;-1.05913523;;32;;3.5;;1874.1207
Iteration_739;9.22E-05;;1.258445932;;30.79367196;;2.500002839;;0.000106915;;6;;34.19989148;;4.99259196;;3.00E-05;;-1.153258327;;32;;3.414709828;;1887.564837
Iteration_505;9.63E-05;;1.372176754;;31.70471769;;3.292579242;;0.000141019;;3.833882676;;35;;3.560963486;;3.40E-05;;-0.5;;32;;3.5;;1910.913227
Iteration_734;5.91E-05;;0.897052874;;34.93538375;;2.500231165;;0.000221014;;6;;30;;2.100664925;;3.53E-05;;-0.740899999;;28;;3.5;;1925.952747
Iteration_23;0.000143678;;1.223511502;;27;;2.647198792;;0.000123058;;6;;30;;3.42046849;;3.47E-05;;-1.105673937;;31.3144864;;2.797835423;;1949.149752
Iteration_351;0.00043275;;1.576504191;;27;;2.500000157;;2.02E-05;;5.137092899;;30;;5;;4.06E-05;;-0.596624786;;32;;2.420524655;;1971.673371
Iteration_190;9.86E-05;;1.027520837;;35;;3.603784508;;0.00011481;;5.047578173;;35;;4.185770454;;3.02E-05;;-1.536983821;;32;;2.934302609;;1997.463613
Iteration_404;0.000194173;;0.934750941;;27.02357724;;3.582351099;;5.91E-05;;5.15514942;;30;;5;;3.01E-05;;-1.431964261;;28;;3.232449378;;2060.911847
Iteration_411;7.91E-05;;0.685156523;;35;;2.500095406;;0.000105317;;6;;30;;2.100002477;;3.00E-05;;-0.618771398;;32;;2.306422185;;2080.794683
Iteration_450;0.000164102;;1.334415546;;27;;2.50000017;;7.94E-05;;4.892716899;;30;;4.588162996;;3.00E-05;;-1.113934468;;32;;1.501026456;;2120.326556
Iteration_30;0.000188262;;0.811804052;;30.38683449;;3.691985841;;6.99E-05;;1.800210163;;32.02051845;;3.976953434;;3.00E-05;;-1.204735512;;32;;1.50182338;;2125.163817
Iteration_663;0.000133742;;0.758156744;;35;;4.245441106;;6.03E-05;;5.442906808;;30;;5;;3.14E-05;;-0.918719304;;28;;3.5;;2142.110511
Iteration_492;0.000140648;;0.5;;35;;3.814367717;;5.42E-05;;6;;30;;3.208919268;;3.00E-05;;-1.387793735;;32;;3.370948447;;2152.720735
Iteration_123;0.000136758;;1.03399635;;34.10057401;;4.23350233;;9.72E-05;;6;;30.93715676;;3.369897752;;3.00E-05;;-1.073325095;;28;;1.500000356;;2196.910469
Iteration_16;0.000108425;;1.486805776;;35;;2.829459296;;0.000145644;;3.633907204;;35;;4.520932933;;3.04E-05;;-1.068585836;;32;;1.53869183;;2197.320199
Iteration_343;0.000382672;;0.723999445;;27;;4.882202656;;1.11E-05;;2.132019773;;30;;4.148974342;;3.00E-05;;-0.5;;28;;3.5;;2264.027349
Iteration_151;0.000157116;;1.062385564;;28.21386486;;2.5;;2.10E-05;;6;;30;;2.283671205;;3.00E-05;;-1.162945971;;28.37576734;;3.231752606;;2415.181229
Iteration_27;0.000148735;;1.077067081;;32.0869951;;5.368688961;;0.000125187;;3.250679044;;35;;5;;3.63E-05;;-1.517823969;;32;;2.823760043;;2438.334636
Iteration_759;0.000104112;;1.371177629;;27;;2.520940739;;0.000122237;;5.539950923;;35;;4.291691982;;3.00E-05;;-0.858057417;;31.19581736;;3.5;;2439.272845
Iteration_424;0.000113171;;1.650765992;;27;;2.500522492;;8.15E-05;;3.680201235;;30;;2.121254894;;3.19E-05;;-1.425502522;;32;;2.590448387;;2471.084214
Iteration_283;0.000108461;;1.528483773;;35;;4.693747684;;0.000124517;;4.457670685;;35;;5;;3.00E-05;;-1.454052243;;28;;3.5;;2488.474008
Iteration_466;0.000268974;;1.40117169;;27;;4.304322688;;0.000143206;;5.336635288;;30;;2.760572823;;5.35E-05;;-1.022512391;;32;;1.500068002;;2685.060307
Iteration_729;0.000150145;;1.058743485;;33.5478778;;4.072452447;;3.75E-05;;6;;32.80946259;;5;;3.85E-05;;-0.5;;28;;3.5;;2819.271749
Iteration_155;0.00012736;;1.329917626;;27;;2.500011041;;0.000162378;;2.481320186;;35;;2.855134766;;4.50E-05;;-0.69680469;;32;;3.5;;2858.318675
Iteration_559;0.000171012;;1.071469711;;30.16425517;;4.969764787;;9.97E-05;;5.29909864;;30;;5;;3.10E-05;;-1.30013939;;28;;1.867554576;;2881.83979
Iteration_401;0.000418348;;1.304550149;;33.85341972;;2.502527815;;1.74E-05;;6;;35;;2.891742244;;4.04E-05;;-0.873847815;;32;;1.519730122;;2914.272744
Iteration_616;0.000183713;;0.973736706;;27;;3.115577785;;8.83E-05;;6;;30;;5;;3.87E-05;;-0.62410467;;30.02791671;;3.5;;2967.043496
Iteration_576;0.000110538;;1.872344354;;27;;3.595839226;;0.000135254;;2.04554951;;33.48235433;;4.598090523;;3.27E-05;;-1.087492053;;28;;3.461508654;;3456.156954
Iteration_608;0.000206721;;1.213579343;;35;;3.65092379;;0.000112578;;5.433612247;;35;;5;;4.74E-05;;-1.1402804;;31.68181395;;1.507286344;;3460.058483
Iteration_585;0.000137271;;1.37506521;;32.45991984;;3.915989063;;0.000101449;;3.111463866;;35;;4.207772268;;3.19E-05;;-1.050425524;;28;;1.7284815;;3817.214368
Iteration_220;0.000153885;;0.73589375;;27;;3.55870209;;3.87E-05;;4.02239285;;35;;5;;3.02E-05;;-1.234482103;;28;;2.313359381;;4018.748331
Iteration_300;0.000277236;;0.5;;27;;2.998105847;;3.67E-05;;6;;35;;3.91015153;;3.36E-05;;-0.5;;28;;1.617661566;;4115.084495
Iteration_433;0.000116481;;0.5;;33.4467665;;2.52641069;;5.95E-05;;5.86171491;;35;;5;;3.03E-05;;-1.341564983;;32;;3.5;;4239.332619
Iteration_258;0.000315093;;0.737158178;;35;;3.881912809;;1.54E-05;;5.186665032;;30.56618287;;3.979175921;;3.02E-05;;-0.73880577;;32;;1.526351973;;4274.58431
Iteration_184;0.000199543;;1.685881366;;27.13188159;;4.835546744;;0.000104347;;6;;30;;5;;3.11E-05;;-1.240324727;;30.1777913;;3.5;;4306.922809
Iteration_529;0.000238994;;0.642252583;;27;;2.778104302;;1.86E-05;;4.330797445;;30;;4.158219989;;4.65E-05;;-1.667837107;;32;;3.5;;4350.404037
Iteration_166;0.000159916;;0.878159329;;27;;5.421626368;;0.000125367;;4.915974871;;33.10017752;;2.1;;3.00E-05;;-0.5;;28;;2.192587309;;4369.470664
Iteration_173;0.000118513;;0.5;;31.07350958;;2.500043488;;8.50E-05;;6;;30;;4.757398195;;3.77E-05;;-0.914047176;;28;;3.220134377;;4459.940432
Iteration_150;0.000196691;;0.663751942;;35;;5.627550677;;1.59E-05;;5.573805818;;34.67326274;;3.833429905;;3.07E-05;;-1.516445823;;28;;3.5;;4488.614941
Iteration_610;9.78E-05;;1.220638326;;28.77804127;;2.879053356;;0.000117649;;5.933205409;;30;;4.389425113;;3.51E-05;;-0.822799891;;28;;1.572311975;;4507.650298
Iteration_279;0.000145686;;0.5;;27;;2.500010466;;0.000137968;;3.529214507;;30;;5;;3.01E-05;;-1.781911974;;28;;1.8495647;;5364.688367
Iteration_530;7.88E-05;;0.687952145;;34.24894679;;4.727948403;;0.000163182;;3.041916856;;35;;5;;3.72E-05;;-1.489798588;;28;;3.5;;5467.298407
Iteration_228;6.88E-05;;0.964015478;;33.23151042;;2.504376917;;6.84E-05;;6;;30;;5;;3.06E-05;;-1.472921524;;28;;3.5;;5527.609379
Iteration_400;0.000116225;;3.843058374;;35;;5.326818641;;0.000325435;;2.469996567;;35;;4.947219663;;9.89E-05;;-3.685633316;;28;;3.074291468;;5956.266702
Iteration_573;0.00012819;;1.328394522;;27;;4.04567054;;6.22E-05;;4.408626729;;30;;5;;3.01E-05;;-1.864597769;;32;;3.5;;6303.525157
Iteration_13;0.000189968;;1.393074458;;27;;3.711776028;;9.42E-05;;4.574988715;;30;;5;;3.02E-05;;-1.319733653;;28;;3.5;;6403.865669
Iteration_402;0.000241321;;1.048107694;;27.12594299;;2.500084132;;3.58E-05;;6;;35;;5;;3.00E-05;;-1.018664605;;28;;3.5;;6455.763687
Iteration_197;0.000398681;;0.5;;27;;2.500008234;;4.18E-05;;2.560014651;;30;;5;;3.67E-05;;-1.004038177;;32;;1.500007625;;6483.782203
Iteration_154;9.05E-05;;1.273230846;;27;;2.531778589;;0.000132184;;3.453070862;;30;;4.816479666;;4.82E-05;;-0.5;;32;;3.5;;6666.297367
Iteration_32;8.48E-05;;1.359954601;;34.80227984;;2.500008663;;0.000127339;;4.401508137;;35;;5;;3.01E-05;;-1.360437923;;28;;3.192405755;;7023.056253
Iteration_89;0.000227042;;0.931011099;;27;;3.141686022;;4.52E-05;;5.708312945;;35;;2.100110935;;4.19E-05;;-0.910685495;;28;;1.748705028;;7186.957297
Iteration_679;0.000136689;;0.5;;35;;2.649636976;;1.01E-05;;3.602786197;;35;;5;;3.05E-05;;-1.179963289;;32;;2.823782618;;7572.54463
Iteration_344;0.000146533;;1.114700532;;27;;2.500003328;;0.000125637;;5.185811368;;35;;3.529801124;;3.73E-05;;-0.791595696;;29.83170323;;3.5;;7774.410208
Iteration_64;0.000273633;;0.510217119;;27;;3.868175871;;0.000153673;;2.620172219;;30;;3.551654429;;9.70E-05;;-0.631673318;;30.07887805;;2.566277092;;8183.557676
Iteration_682;7.98E-05;;0.500623618;;27;;3.152255622;;0.000168047;;2.925174215;;35;;5;;3.73E-05;;-1.962140132;;32;;3.278072382;;8217.868064
Iteration_430;0.000190316;;1.44979408;;27;;2.996685019;;0.000101708;;4.561681172;;35;;5;;3.53E-05;;-0.94498851;;32;;3.034405451;;8375.740755
Iteration_225;0.000166684;;3.414974452;;33.30589145;;2.870965006;;0.00010189;;6;;35;;3.872644284;;9.81E-05;;-1.313603881;;32;;1.558465704;;8533.428132
Iteration_590;0.00011586;;1.386437708;;35;;3.331639517;;0.000147789;;3.343062038;;35;;5;;3.00E-05;;-1.479435897;;32;;2.671737329;;9099.023066
Iteration_391;0.000132363;;0.730823723;;35;;2.518485825;;5.68E-05;;5.353000796;;30;;5;;3.02E-05;;-0.989196484;;31.29009346;;3.5;;9115.407639
Iteration_352;0.000204391;;0.80849493;;27;;3.806693096;;9.16E-05;;4.228145939;;30;;4.394412331;;3.53E-05;;-0.734898619;;29.43959733;;3.5;;9243.370255
Iteration_762;0.000230343;;0.509343788;;27;;2.500143174;;1.48E-05;;5.368525285;;30;;3.918998333;;3.58E-05;;-1.84690723;;32;;1.521584747;;9370.470174
Iteration_383;0.000215528;;1.559307965;;31.27124645;;2.934049275;;3.63E-05;;6;;35;;5;;3.00E-05;;-0.955761837;;28.22277205;;3.5;;10020.78767
Iteration_319;0.000128411;;1.452791281;;32.46177612;;3.049194158;;0.00010172;;4.094046703;;30;;3.028553983;;3.01E-05;;-0.777549833;;30.33530399;;2.641621183;;10457.99551
Iteration_160;0.000152627;;0.707982888;;27;;3.312516075;;0.000215078;;6;;30;;3.099515596;;3.11E-05;;-0.771150309;;32;;3.5;;11028.95271
Iteration_137;0.000262816;;0.820493429;;27;;2.5;;4.24E-05;;6;;30;;3.8258403;;3.00E-05;;-1.133754619;;28;;2.289929768;;11275.61954
Iteration_4;0.000395413;;0.5;;35;;2.500017284;;1.27E-05;;5.278643879;;35;;3.74948167;;3.09E-05;;-1.453670609;;28;;3.5;;12012.07966
Iteration_760;7.48E-05;;0.706973113;;27;;4.111713234;;6.65E-05;;4.0841053;;35;;3.042301953;;4.51E-05;;-1.41457754;;28;;3.095196217;;12623.63657
Iteration_247;0.000390134;;0.853300993;;27;;3.555822092;;5.28E-05;;6;;35;;5;;4.28E-05;;-1.952609959;;32;;2.168271853;;12706.01246
Iteration_518;0.000326646;;1.330073312;;29.08763255;;2.500012021;;2.82E-05;;5.822533467;;35;;2.766736096;;3.00E-05;;-0.85042184;;32;;1.582508243;;12853.54924
Iteration_10;0.000241207;;0.889392588;;27;;5.96904601;;0.000185037;;6;;30;;3.28814771;;4.37E-05;;-2.698125891;;31.48104384;;2.367039019;;13046.89336
Iteration_483;4.46E-05;;1.414202179;;33.41310641;;3.900569921;;0.00012866;;3.60959858;;35;;2.316102997;;4.61E-05;;-0.644794302;;28;;3.5;;13334.12579
Iteration_268;0.000256083;;0.769646728;;27.45146062;;6;;6.32E-05;;6;;35;;4.754415006;;3.01E-05;;-0.802904047;;28;;3.074990795;;13370.11971
Iteration_435;0.000182302;;0.824769948;;27;;4.73904018;;0.00015196;;4.594239078;;35;;2.100008204;;3.00E-05;;-0.938132586;;28;;1.500008044;;13588.64586
Iteration_54;0.000214996;;1.337532212;;31.17189211;;6;;0.000104813;;6;;30;;4.939929146;;4.07E-05;;-1.158697573;;28;;3.5;;13715.51506
Iteration_249;0.000306975;;1.184532008;;27;;3.115401125;;8.53E-05;;6;;30;;5;;3.00E-05;;-1.251941849;;32;;1.562802481;;14238.30521
Iteration_761;4.90E-05;;1.77015135;;35;;4.163624535;;5.79E-05;;1;;30;;2.52524048;;3.86E-05;;-1.389478831;;32;;3.5;;14401.59059
Iteration_461;0.000179441;;0.937977187;;32.8702198;;6;;9.21E-05;;6;;35;;3.912611616;;3.05E-05;;-0.619681757;;28;;3.5;;14601.71045
Iteration_586;0.000252445;;0.64790618;;35;;3.338422551;;2.06E-05;;5.954612906;;30;;2.1;;3.00E-05;;-0.72569406;;28;;3.5;;14759.55102
Iteration_88;0.000214461;;0.847283249;;27;;3.317119518;;0.000116115;;5.372733345;;30;;4.504686381;;3.95E-05;;-0.5;;32;;3.196919676;;15638.98955
Iteration_33;0.000230889;;1.023632502;;27;;3.008171512;;6.82E-05;;5.939897061;;30;;5;;3.00E-05;;-0.720580727;;28;;3.5;;15906.86046
Iteration_81;0.000209818;;0.896605463;;35;;2.500347698;;2.70E-05;;3.145353322;;35;;5;;3.00E-05;;-1.327507759;;32;;3.5;;15992.34873
Iteration_758;0.00019081;;1.583915314;;27;;2.5;;0.000164738;;6;;30;;4.762057727;;4.99E-05;;-0.981207553;;28;;2.417522002;;16378.86893
Iteration_120;0.000222047;;0.810186119;;27;;2.5;;0.000141309;;6;;32.3690291;;5;;3.13E-05;;-0.54940156;;32;;1.5;;16503.33586
Iteration_731;0.000158135;;0.847242155;;27;;2.50043581;;8.58E-05;;4.645150593;;35;;2.501483785;;3.00E-05;;-1.258402243;;32;;3.5;;16507.89009
Iteration_26;0.000498363;;0.5;;27;;2.506393037;;2.17E-05;;6;;35;;4.009330684;;3.82E-05;;-0.93667194;;32;;3.5;;16834.78484
Iteration_84;0.000128544;;1.064040465;;31.72288468;;3.385871413;;0.000159844;;5.657059189;;33.22306623;;4.696432512;;3.26E-05;;-0.729293612;;28;;3.5;;17236.23375
Iteration_650;0.000119383;;1.170287815;;35;;4.441728762;;0.000219172;;1.613132837;;35;;4.209726333;;3.01E-05;;-0.599616827;;28;;3.5;;17758.10326
Iteration_479;0.000198973;;0.954369939;;30.76778457;;2.501679771;;7.59E-05;;6;;30;;5;;3.00E-05;;-1.109290331;;32;;1.807717196;;17859.63815
Iteration_105;0.000174391;;0.945772821;;35;;4.933441212;;0.000137953;;5.922474875;;30.71571943;;5;;3.72E-05;;-1.112906548;;32;;3.5;;18489.73482
Iteration_261;0.000156362;;0.778314602;;27;;2.911092253;;0.000150374;;2.350550786;;35;;4.827940717;;3.00E-05;;-0.575390837;;28;;3.205327314;;18895.78599
Iteration_389;0.000230634;;1.517449;;27;;4.427967586;;0.000163503;;6;;30;;5;;3.00E-05;;-0.5;;28;;1.5;;18908.37688
Iteration_231;0.000239132;;1.161710518;;35;;4.887923136;;6.69E-05;;5.383855554;;30;;5;;3.01E-05;;-0.5;;32;;2.660070089;;19140.90252
Iteration_724;0.000176377;;1.258743084;;27;;3.318749188;;0.000131126;;2.733454703;;35;;5;;3.01E-05;;-1.303611305;;28;;3.5;;19414.74505
Iteration_234;0.000499999;;1.642061605;;27;;3.305158435;;3.69E-05;;6;;33.04642885;;5;;3.00E-05;;-0.653323423;;28.79305367;;1.500150914;;20164.05704
Iteration_162;0.000159053;;0.879167888;;35;;4.673316838;;0.000125794;;3.809085098;;34.63618892;;3.59930048;;3.00E-05;;-1.02705312;;32;;2.453537436;;21119.22014
Iteration_313;0.000135581;;0.734029442;;31.27926384;;4.274207329;;0.000176977;;5.296923681;;32.93709724;;2.962249579;;3.00E-05;;-0.5;;28;;3.452403695;;22027.79953
Iteration_636;0.000320756;;1.07057334;;27;;2.590293868;;3.61E-05;;2.082754871;;30;;3.94432179;;3.00E-05;;-1.259836952;;28.34488146;;2.02136142;;22346.0252
Iteration_254;0.000159155;;0.792958897;;27.32004533;;2.501097397;;0.000180184;;6;;30;;3.422662347;;3.94E-05;;-1.078110493;;32;;3.5;;22350.42884
Iteration_43;0.000319971;;1.230326514;;35;;2.514734927;;2.41E-05;;6;;35;;5;;3.01E-05;;-1.353422159;;32;;3.107104384;;23094.63364
Iteration_380;0.000337101;;0.985992813;;27;;3.236744421;;3.91E-05;;4.160036994;;30;;5;;3.00E-05;;-0.698259642;;28;;3.5;;23651.30629
Iteration_594;0.000243977;;1.302599867;;27;;2.500291926;;8.83E-05;;6;;30;;2.109962793;;4.74E-05;;-0.5;;28;;1.500477805;;23804.20795
Iteration_439;0.000354672;;0.937206135;;27;;5.06725838;;7.05E-05;;4.351872032;;35;;3.477905445;;3.01E-05;;-1.165022642;;32;;1.50204944;;23833.33421
Iteration_187;0.000140244;;1.029892604;;27;;2.531356698;;0.000220727;;5.646509394;;33.03148186;;3.199308514;;3.00E-05;;-0.852358294;;28;;3.5;;24009.50767
Iteration_595;0.000201924;;1.402465482;;29.53145766;;3.78897207;;0.000157963;;5.40079028;;35;;5;;3.84E-05;;-0.794403227;;29.04027576;;1.731313303;;24829.54427
Iteration_406;0.000188684;;1.518040657;;27;;3.770090504;;0.000152232;;1.981726029;;30;;4.839040139;;3.00E-05;;-0.5;;28;;3.5;;24889.10296
Iteration_623;0.000155505;;1.387847706;;33.81224396;;3.52724471;;5.66E-05;;2.645163615;;35;;2.112331479;;3.00E-05;;-0.501153154;;32;;2.569557246;;25114.22538
Iteration_259;0.000213679;;0.941772676;;35;;2.513333525;;3.97E-05;;5.908865507;;35;;4.245364905;;3.00E-05;;-1.19632054;;28;;1.502971555;;25219.24856
Iteration_720;0.000151114;;0.572138235;;28.33379787;;3.18947271;;0.000155644;;6;;30;;3.244527162;;3.03E-05;;-1.288869021;;28;;3.5;;25329.88639
Iteration_718;0.000225541;;0.5;;27;;5.200079328;;0.000171595;;4.032078461;;31.86183543;;5;;3.00E-05;;-1.92174084;;28;;1.579285821;;25537.73154
Iteration_286;0.000253174;;0.768939022;;35;;3.978812795;;7.44E-05;;6;;32.14534911;;5;;3.00E-05;;-1.155058224;;32;;1.727605795;;25588.73707
Iteration_76;0.000267532;;0.72876142;;35;;3.834460264;;3.69E-05;;4.532303965;;35;;5;;3.00E-05;;-1.381932088;;32;;3.5;;25967.34584
Iteration_136;0.000272033;;1.299718067;;27;;2.500458821;;7.43E-05;;4.187423799;;35;;4.755487526;;3.03E-05;;-1.084269937;;32;;1.733533672;;26327.04311
Iteration_570;0.000203754;;0.98707242;;27;;2.500140011;;8.86E-05;;5.260117356;;30;;3.170901739;;3.00E-05;;-0.512502053;;32;;2.773153627;;27254.14653
Iteration_161;0.000234619;;1.125144153;;30.62480533;;4.92948233;;0.000110399;;5.86225614;;35;;5;;4.58E-05;;-1.646327825;;32;;3.5;;27465.24242
Iteration_659;0.000499975;;0.838501843;;31.43978114;;4.549592047;;3.67E-05;;4.180571451;;30;;3.944732528;;3.51E-05;;-1.315257195;;32;;1.900359575;;27660.5038
Iteration_92;0.000241363;;1.0835017;;27;;3.973684003;;5.86E-05;;5.809652535;;32.23375427;;2.100023358;;3.20E-05;;-0.871464279;;31.56287191;;3.5;;27815.597
Iteration_723;9.46E-05;;0.5;;34.8370269;;2.5;;0.000141888;;3.145572866;;30;;2.717519557;;3.00E-05;;-0.800930521;;32;;3.276063691;;28742.53944
Iteration_28;0.000174;;1.159184239;;27;;2.504154802;;0.000138906;;6;;35;;2.710250708;;4.24E-05;;-0.5;;31.66939772;;3.5;;29767.19623
Iteration_266;0.000196902;;1.206546498;;31.52976636;;2.602864855;;3.93E-05;;3.399175538;;35;;4.527155794;;3.02E-05;;-0.93730336;;28;;3.5;;29784.39559
Iteration_683;0.000261074;;1.23002934;;27;;2.530418113;;6.89E-05;;6;;30;;4.180877226;;4.10E-05;;-0.783425828;;28;;2.96535379;;29787.5704
Iteration_277;0.000133559;;1.159460757;;35;;2.5019132;;7.71E-05;;4.282711246;;30;;4.190301159;;3.06E-05;;-1.411716662;;32;;3.5;;29986.71152
Iteration_327;0.000211435;;1.158049359;;27;;3.676082671;;0.000109242;;1.503254875;;35;;5;;3.01E-05;;-1.38738094;;32;;3.5;;30127.13582
Iteration_648;0.000182212;;0.936449222;;27;;2.509194638;;0.000186208;;4.10753939;;30;;2.686718668;;4.92E-05;;-0.862344311;;32;;3.052667472;;30556.4637
Iteration_280;0.000222013;;0.916797675;;28.0155198;;2.905356996;;5.96E-05;;4.816760405;;30;;3.020962418;;3.46E-05;;-1.219213035;;28;;3.5;;32181.97469
Iteration_621;0.000164179;;0.719227249;;33.00102857;;2.5;;0.000147953;;6;;30;;4.91308367;;3.23E-05;;-0.5;;32;;1.5;;32255.67524
Iteration_285;0.000499852;;0.5;;27;;3.756037828;;3.25E-05;;2.501817018;;30;;5;;3.00E-05;;-1.123284785;;32;;2.519366504;;33565.14167
Iteration_53;0.000230433;;0.955159899;;27;;4.02336051;;0.00015206;;5.118474465;;33.1333648;;4.361855798;;3.00E-05;;-0.77489621;;28;;1.500856428;;33967.8206
Iteration_276;0.000255034;;0.96231752;;27;;4.042190624;;0.000105599;;6;;35;;5;;4.13E-05;;-1.549297823;;28.86956398;;3.5;;34137.27397
Iteration_480;0.000107182;;1.439949066;;35;;2.504333147;;0.000132842;;6;;35;;3.94342742;;3.02E-05;;-1.045838145;;32;;3.5;;34802.28317
Iteration_732;0.000384545;;0.989893444;;30.38952888;;2.500123643;;4.58E-05;;3.147282587;;32.59506539;;3.743060633;;3.94E-05;;-0.961410344;;32;;1.500002232;;34959.69242
